"REF_DATE","GEO","DGUID","Multiplier type","Variable","Industry","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Motor vehicle steering and suspension components (except spring) manufacturing [BS336330]","Per dollar of output","377","units","0","v1061953654","1.5.9.103","0.006","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Motor vehicle brake system manufacturing [BS336340]","Per dollar of output","377","units","0","v1061953655","1.5.9.104","0.008","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Motor vehicle transmission and power train parts manufacturing [BS336350]","Per dollar of output","377","units","0","v1061953656","1.5.9.105","0.006","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Motor vehicle seating and interior trim manufacturing [BS336360]","Per dollar of output","377","units","0","v1061953657","1.5.9.106","0.009","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Motor vehicle metal stamping [BS336370]","Per dollar of output","377","units","0","v1061953658","1.5.9.107","0.007","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Other motor vehicle parts manufacturing [BS336390]","Per dollar of output","377","units","0","v1061953659","1.5.9.108","0.008","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Aerospace product and parts manufacturing [BS336400]","Per dollar of output","377","units","0","v1061953660","1.5.9.109","0.008","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Railroad rolling stock manufacturing [BS336500]","Per dollar of output","377","units","0","v1061953661","1.5.9.110","0.010","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Ship and boat building [BS336600]","Per dollar of output","377","units","0","v1061953662","1.5.9.111","0.011","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Other transportation equipment manufacturing [BS336900]","Per dollar of output","377","units","0","v1061953663","1.5.9.112","0.007","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Household and institutional furniture and kitchen cabinet manufacturing [BS337100]","Per dollar of output","377","units","0","v1061953664","1.5.9.113","0.022","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Office furniture (including fixtures) manufacturing [BS337200]","Per dollar of output","377","units","0","v1061953665","1.5.9.114","0.010","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Other furniture-related product manufacturing [BS337900]","Per dollar of output","377","units","0","v1061953666","1.5.9.115","0.012","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Medical equipment and supplies manufacturing [BS339100]","Per dollar of output","377","units","0","v1061953667","1.5.9.116","0.012","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Other miscellaneous manufacturing [BS339900]","Per dollar of output","377","units","0","v1061953668","1.5.9.117","0.014","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Farm product merchant wholesalers [BS411000]","Per dollar of output","377","units","0","v1061953669","1.5.9.118","0.017","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Petroleum and petroleum products merchant wholesalers [BS412000]","Per dollar of output","377","units","0","v1061953670","1.5.9.119","0.018","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Food, beverage and tobacco merchant wholesalers [BS413000]","Per dollar of output","377","units","0","v1061953671","1.5.9.120","0.017","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Personal and household goods merchant wholesalers [BS414000]","Per dollar of output","377","units","0","v1061953672","1.5.9.121","0.019","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Motor vehicle and motor vehicle parts and accessories merchant wholesalers [BS415000]","Per dollar of output","377","units","0","v1061953673","1.5.9.122","0.014","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Building material and supplies merchant wholesalers [BS416000]","Per dollar of output","377","units","0","v1061953674","1.5.9.123","0.014","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Machinery, equipment and supplies merchant wholesalers [BS417000]","Per dollar of output","377","units","0","v1061953675","1.5.9.124","0.015","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Miscellaneous merchant wholesalers [BS418000]","Per dollar of output","377","units","0","v1061953676","1.5.9.125","0.017","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Business-to-business electronic markets, and agents and brokers [BS419000]","Per dollar of output","377","units","0","v1061953677","1.5.9.126","0.025","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Motor vehicle and parts dealers [BS441000]","Per dollar of output","377","units","0","v1061953678","1.5.9.127","0.022","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Furniture and home furnishings stores [BS442000]","Per dollar of output","377","units","0","v1061953679","1.5.9.128","0.027","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Electronics and appliance stores [BS443000]","Per dollar of output","377","units","0","v1061953680","1.5.9.129","0.032","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Building material and garden equipment and supplies dealers [BS444000]","Per dollar of output","377","units","0","v1061953681","1.5.9.130","0.018","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Food and beverage stores [BS445000]","Per dollar of output","377","units","0","v1061953682","1.5.9.131","0.020","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Health and personal care stores [BS446000]","Per dollar of output","377","units","0","v1061953683","1.5.9.132","0.026","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Gasoline stations [BS447000]","Per dollar of output","377","units","0","v1061953684","1.5.9.133","0.014","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Clothing and clothing accessories stores [BS448000]","Per dollar of output","377","units","0","v1061953685","1.5.9.134","0.025","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Sporting goods, hobby, book and music stores [BS451000]","Per dollar of output","377","units","0","v1061953686","1.5.9.135","0.029","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","General merchandise stores [BS452000]","Per dollar of output","377","units","0","v1061953687","1.5.9.136","0.016","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Miscellaneous store retailers (except cannabis) [BS453A00]","Per dollar of output","377","units","0","v1078979750","1.5.9.243","0.036","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Cannabis stores (licensed) [BS453BL0]","Per dollar of output","377","units","0","v1287610135","1.5.9.244","0.016","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Cannabis stores (unlicensed) [BS453BU0]","Per dollar of output","377","units","0","v1078979751","1.5.9.245","0.004","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Non-store retailers [BS454000]","Per dollar of output","377","units","0","v1061953689","1.5.9.138","0.036","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Air transportation [BS481000]","Per dollar of output","377","units","0","v1061953690","1.5.9.139","0.013","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Rail transportation [BS482000]","Per dollar of output","377","units","0","v1061953691","1.5.9.140","0.011","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Water transportation [BS483000]","Per dollar of output","377","units","0","v1061953692","1.5.9.141","0.015","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Truck transportation [BS484000]","Per dollar of output","377","units","0","v1061953693","1.5.9.142","0.031","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Urban transit systems [BS485100]","Per dollar of output","377","units","0","v1061953694","1.5.9.143","0.052","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Other transit and ground passenger transportation and scenic and sightseeing transportation [BS48A000]","Per dollar of output","377","units","0","v1061953699","1.5.9.144","0.023","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Taxi and limousine service [BS485300]","Per dollar of output","377","units","0","v1061953695","1.5.9.145","0.241","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Crude oil and other pipeline transportation [BS486A00]","Per dollar of output","377","units","0","v1061953697","1.5.9.146","0.008","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Pipeline transportation of natural gas [BS486200]","Per dollar of output","377","units","0","v1061953696","1.5.9.147","0.006","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Support activities for transportation [BS488000]","Per dollar of output","377","units","0","v1061953698","1.5.9.148","0.020","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Postal service [BS491000]","Per dollar of output","377","units","0","v1061953700","1.5.9.149","0.011","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Couriers and messengers [BS492000]","Per dollar of output","377","units","0","v1061953701","1.5.9.150","0.068","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Warehousing and storage [BS493000]","Per dollar of output","377","units","0","v1061953702","1.5.9.151","0.016","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Newspaper publishers [BS511110]","Per dollar of output","377","units","0","v1061953703","1.5.9.152","0.031","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Periodical, book and directory publishers [BS5111A0]","Per dollar of output","377","units","0","v1061953704","1.5.9.153","0.040","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Software publishers [BS511200]","Per dollar of output","377","units","0","v1061953705","1.5.9.154","0.015","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Motion picture and video industries (except exhibition) [BS5121A0]","Per dollar of output","377","units","0","v1061953707","1.5.9.155","0.058","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Motion picture and video exhibition [BS512130]","Per dollar of output","377","units","0","v1061953706","1.5.9.156","0.039","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Sound recording industries [BS512200]","Per dollar of output","377","units","0","v1061953708","1.5.9.157","0.053","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Radio and television broadcasting [BS515100]","Per dollar of output","377","units","0","v1061953709","1.5.9.158","0.034","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Pay and specialty television [BS515200]","Per dollar of output","377","units","0","v1061953710","1.5.9.159","0.031","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Telecommunications [BS517000]","Per dollar of output","377","units","0","v1061953711","1.5.9.160","0.010","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Data processing, hosting, and related services [BS518000]","Per dollar of output","377","units","0","v1061953712","1.5.9.161","0.016","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Other information services [BS519000]","Per dollar of output","377","units","0","v1061953713","1.5.9.162","0.030","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Monetary authorities - central bank [BS521000]","Per dollar of output","377","units","0","v1061953714","1.5.9.163","0.014","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Banking and other depository credit intermediation [BS5221A0]","Per dollar of output","377","units","0","v1061953716","1.5.9.164","0.010","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Local credit unions [BS522130]","Per dollar of output","377","units","0","v1061953715","1.5.9.165","0.017","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Non-depository credit intermediation [BS522200]","Per dollar of output","377","units","0","v1061953717","1.5.9.166","0.023","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Activities related to credit intermediation [BS522300]","Per dollar of output","377","units","0","v1061953718","1.5.9.167","0.068","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Financial investment services, funds and other financial vehicles [BS52A000]","Per dollar of output","377","units","0","v1061953721","1.5.9.168","0.029","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Insurance carriers [BS524100]","Per dollar of output","377","units","0","v1061953719","1.5.9.169","0.030","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Agencies, brokerages and other insurance related activities [BS524200]","Per dollar of output","377","units","0","v1061953720","1.5.9.170","0.067","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Lessors of real estate [BS531100]","Per dollar of output","377","units","0","v1061953722","1.5.9.171","0.017","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Offices of real estate agents and brokers and activities related to real estate [BS531A00]","Per dollar of output","377","units","0","v1061953724","1.5.9.172","0.100","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Owner-occupied dwellings [BS5311A0]","Per dollar of output","377","units","0","v1061953723","1.5.9.173","0.005","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Automotive equipment rental and leasing [BS532100]","Per dollar of output","377","units","0","v1061953725","1.5.9.174","0.014","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Rental and leasing services (except automotive equipment) [BS532A00]","Per dollar of output","377","units","0","v1061953726","1.5.9.175","0.014","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Lessors of non-financial intangible assets (except copyrighted works) [BS533000]","Per dollar of output","377","units","0","v1061953727","1.5.9.176","0.019","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Legal services [BS541100]","Per dollar of output","377","units","0","v1061953728","1.5.9.177","0.125","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Accounting, tax preparation, bookkeeping and payroll services [BS541200]","Per dollar of output","377","units","0","v1061953729","1.5.9.178","0.123","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Architectural, engineering and related services [BS541300]","Per dollar of output","377","units","0","v1061953730","1.5.9.179","0.030","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Specialized design services [BS541400]","Per dollar of output","377","units","0","v1061953731","1.5.9.180","0.291","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Computer systems design and related services [BS541500]","Per dollar of output","377","units","0","v1061953732","1.5.9.181","0.035","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Management, scientific and technical consulting services [BS541600]","Per dollar of output","377","units","0","v1061953733","1.5.9.182","0.077","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Scientific research and development services [BS541700]","Per dollar of output","377","units","0","v1061953734","1.5.9.183","0.025","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Advertising, public relations, and related services [BS541800]","Per dollar of output","377","units","0","v1061953735","1.5.9.184","0.071","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Other professional, scientific and technical services [BS541900]","Per dollar of output","377","units","0","v1061953736","1.5.9.185","0.082","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Holding companies [BS551113]","Per dollar of output","377","units","0","v1061953737","1.5.9.186","0.023","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Office administrative services [BS561100]","Per dollar of output","377","units","0","v1061953738","1.5.9.187","0.020","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Facilities and other support services [BS561A00]","Per dollar of output","377","units","0","v1061953744","1.5.9.188","0.016","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Employment services [BS561300]","Per dollar of output","377","units","0","v1061953739","1.5.9.189","0.024","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Business support services [BS561400]","Per dollar of output","377","units","0","v1061953740","1.5.9.190","0.028","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Travel arrangement and reservation services [BS561500]","Per dollar of output","377","units","0","v1061953741","1.5.9.191","0.055","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Investigation and security services [BS561600]","Per dollar of output","377","units","0","v1061953742","1.5.9.192","0.019","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Services to buildings and dwellings [BS561700]","Per dollar of output","377","units","0","v1061953743","1.5.9.193","0.070","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Waste management and remediation services [BS562000]","Per dollar of output","377","units","0","v1061953745","1.5.9.194","0.017","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Educational services [BS610000]","Per dollar of output","377","units","0","v1061953746","1.5.9.195","0.089","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Offices of physicians [BS621100]","Per dollar of output","377","units","0","v1061953747","1.5.9.196","0.149","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Offices of dentists [BS621200]","Per dollar of output","377","units","0","v1061953748","1.5.9.197","0.060","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Miscellaneous ambulatory health care services [BS621A00]","Per dollar of output","377","units","0","v1061953749","1.5.9.198","0.210","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Nursing and residential care facilities [BS623000]","Per dollar of output","377","units","0","v1061953750","1.5.9.199","0.028","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Social assistance [BS624000]","Per dollar of output","377","units","0","v1061953751","1.5.9.200","0.173","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Performing arts, spectator sports and related industries, and heritage institutions [BS71A000]","Per dollar of output","377","units","0","v1061953754","1.5.9.201","0.139","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Amusement and recreation industries [BS713A00]","Per dollar of output","377","units","0","v1061953753","1.5.9.202","0.035","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Gambling industries [BS713200]","Per dollar of output","377","units","0","v1061953752","1.5.9.203","0.016","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Traveller accommodation [BS721100]","Per dollar of output","377","units","0","v1061953755","1.5.9.204","0.019","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Recreational vehicle (RV) parks, recreational camps, and rooming and boarding houses [BS721A00]","Per dollar of output","377","units","0","v1061953756","1.5.9.205","0.021","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Food services and drinking places [BS722000]","Per dollar of output","377","units","0","v1061953757","1.5.9.206","0.029","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Automotive repair and maintenance [BS811100]","Per dollar of output","377","units","0","v1061953758","1.5.9.207","0.040","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Repair and maintenance (except automotive) [BS811A00]","Per dollar of output","377","units","0","v1061953759","1.5.9.208","0.046","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Personal care services and other personal services [BS812A00]","Per dollar of output","377","units","0","v1061953762","1.5.9.209","0.089","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Funeral services [BS812200]","Per dollar of output","377","units","0","v1061953760","1.5.9.210","0.015","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Dry cleaning and laundry services [BS812300]","Per dollar of output","377","units","0","v1061953761","1.5.9.211","0.024","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Business, professional and other membership organizations [BS813000]","Per dollar of output","377","units","0","v1061953763","1.5.9.212","0.016","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Private households [BS814000]","Per dollar of output","377","units","0","v1061953764","1.5.9.213","0.011","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Educational services [NP610000]","Per dollar of output","377","units","0","v1061953776","1.5.9.220","0.012","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Ambulatory health care services [NP621000]","Per dollar of output","377","units","0","v1061953777","1.5.9.221","0.015","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Social assistance [NP624000]","Per dollar of output","377","units","0","v1061953778","1.5.9.222","0.013","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Arts, entertainment and recreation [NP710000]","Per dollar of output","377","units","0","v1061953779","1.5.9.223","0.016","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Religious organizations [NP813100]","Per dollar of output","377","units","0","v1061953780","1.5.9.224","0.014","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Grant-making, civic, and professional and similar organizations [NP813A00]","Per dollar of output","377","units","0","v1061953781","1.5.9.225","0.019","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Other non-profit institutions serving households [NP999999]","Per dollar of output","377","units","0","v1061953782","1.5.9.226","0.018","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Elementary and secondary schools [GS611100]","Per dollar of output","377","units","0","v1061953765","1.5.9.227","0.011","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Community colleges and C.E.G.E.P.s [GS611200]","Per dollar of output","377","units","0","v1061953766","1.5.9.228","0.013","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Universities [GS611300]","Per dollar of output","377","units","0","v1061953767","1.5.9.229","0.009","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Other educational services [GS611A00]","Per dollar of output","377","units","0","v1061953768","1.5.9.230","0.018","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Hospitals [GS622000]","Per dollar of output","377","units","0","v1061953769","1.5.9.231","0.024","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Nursing and residential care facilities [GS623000]","Per dollar of output","377","units","0","v1061953770","1.5.9.232","0.018","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Defence services [GS911100]","Per dollar of output","377","units","0","v1061953771","1.5.9.233","0.013","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Other federal government services (except defence) [GS911A00]","Per dollar of output","377","units","0","v1061953772","1.5.9.234","0.016","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Other provincial and territorial government services [GS912000]","Per dollar of output","377","units","0","v1061953773","1.5.9.235","0.054","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Other municipal government services [GS913000]","Per dollar of output","377","units","0","v1061953774","1.5.9.236","0.013","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Labour income of unincorporated sector","Other aboriginal government services [GS914000]","Per dollar of output","377","units","0","v1061953775","1.5.9.237","0.031","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Total industries","Per dollar of output","377","units","0","v1061954014","1.5.10.1","0.447","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Crop production (except cannabis, greenhouse, nursery and floriculture production) [BS111A00]","Per dollar of output","377","units","0","v1061953785","1.5.10.2","0.655","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Greenhouse, nursery and floriculture production (except cannabis) [BS1114A0]","Per dollar of output","377","units","0","v1078979752","1.5.10.238","0.424","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Cannabis production (licensed) [BS111CL0]","Per dollar of output","377","units","0","v1078979753","1.5.10.239","0.497","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Cannabis production (unlicensed) [BS111CU0]","Per dollar of output","377","units","0","v1078979754","1.5.10.240","0.856","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Animal production (except aquaculture) [BS112A00]","Per dollar of output","377","units","0","v1061953787","1.5.10.4","0.504","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Aquaculture [BS112500]","Per dollar of output","377","units","0","v1061953786","1.5.10.5","0.497","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Forestry and logging [BS113000]","Per dollar of output","377","units","0","v1061953788","1.5.10.6","0.480","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Fishing, hunting and trapping [BS114000]","Per dollar of output","377","units","0","v1061953789","1.5.10.7","0.569","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Support activities for crop and animal production [BS115A00]","Per dollar of output","377","units","0","v1061953791","1.5.10.8","0.494","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Support activities for forestry [BS115300]","Per dollar of output","377","units","0","v1061953790","1.5.10.9","0.399","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Oil and gas extraction (except oil sands) [BS211110]","Per dollar of output","377","units","0","v1078979755","1.5.10.241","0.707","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Oil sands extraction [BS211140]","Per dollar of output","377","units","0","v1078979756","1.5.10.242","0.716","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Coal mining [BS212100]","Per dollar of output","377","units","0","v1061953794","1.5.10.12","0.665","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Iron ore mining [BS212210]","Per dollar of output","377","units","0","v1061953795","1.5.10.13","0.755","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Gold and silver ore mining [BS212220]","Per dollar of output","377","units","0","v1061953796","1.5.10.14","0.552","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Copper, nickel, lead and zinc ore mining [BS212230]","Per dollar of output","377","units","0","v1061953797","1.5.10.15","0.667","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Other metal ore mining [BS212290]","Per dollar of output","377","units","0","v1061953798","1.5.10.16","0.563","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Stone mining and quarrying [BS212310]","Per dollar of output","377","units","0","v1061953799","1.5.10.17","0.584","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying [BS212320]","Per dollar of output","377","units","0","v1061953800","1.5.10.18","0.475","","","","3"
"2021","Canada","2016A000011124","Total multiplier","Gross operating surplus","Diamond mining [BS212392]","Per dollar of output","377","units","0","v1061953801","1.5.10.19","0.513","","","","3"
